line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_usage_type,line_item_operation,line_item_usage_amount,line_item_unblended_cost,product_region,resource_id,line_item_line_item_type
2026-01-25T00:00:00Z,2026-01-26T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,17.49,0.01749,eu-north-1,datatransfer-eu-north-1,Usage
2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1561,0.082824,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.251,0.080797,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.6066,0.087295,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.1832,0.470231,eu-north-1,db-finops-db-001,Usage
2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1742.26,0.040072,eu-north-1,finops-cur-data-louay,Usage
2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1245.7,0.028651,eu-north-1,finops-logs-louay,Usage
2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,847.74,0.019498,eu-north-1,finops-forgotten-louay,Usage
2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,310.44,0.005174,eu-north-1,finops-collector,Usage
2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,298.68,0.004978,eu-north-1,finops-analyzer,Usage
2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,185.4,0.00309,eu-north-1,finops-alerter,Usage
2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,30.503,0.030503,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,26.22,0.02622,eu-north-1,datatransfer-eu-north-1,Usage
2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.45,0.085811,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1127,0.088327,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.0048,0.086864,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.1589,0.496817,eu-north-1,db-finops-db-001,Usage
2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1781.52,0.040975,eu-north-1,finops-cur-data-louay,Usage
2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1301.04,0.029924,eu-north-1,finops-logs-louay,Usage
2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,848.61,0.019518,eu-north-1,finops-forgotten-louay,Usage
2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,292.44,0.004874,eu-north-1,finops-collector,Usage
2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,304.14,0.005069,eu-north-1,finops-analyzer,Usage
2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,184.8,0.00308,eu-north-1,finops-alerter,Usage
2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,30.064,0.030064,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,25.317,0.025317,eu-north-1,datatransfer-eu-north-1,Usage
2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.5775,0.083084,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.7717,0.083179,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.0402,0.083468,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.0776,0.457669,eu-north-1,db-finops-db-001,Usage
2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1775.04,0.040826,eu-north-1,finops-cur-data-louay,Usage
2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1247.52,0.028693,eu-north-1,finops-logs-louay,Usage
2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,861.52,0.019815,eu-north-1,finops-forgotten-louay,Usage
2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,301.26,0.005021,eu-north-1,finops-collector,Usage
2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,297.48,0.004958,eu-north-1,finops-analyzer,Usage
2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,174.72,0.002912,eu-north-1,finops-alerter,Usage
2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,29.76,0.02976,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,26.012,0.026012,eu-north-1,datatransfer-eu-north-1,Usage
2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1955,0.085715,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.8804,0.293668,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.8518,0.0808,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.1814,0.499125,eu-north-1,db-finops-db-001,Usage
2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1725.04,0.039676,eu-north-1,finops-cur-data-louay,Usage
2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1336.65,0.030743,eu-north-1,finops-logs-louay,Usage
2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,873.57,0.020092,eu-north-1,finops-forgotten-louay,Usage
2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,303.12,0.005052,eu-north-1,finops-collector,Usage
2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,291.6,0.00486,eu-north-1,finops-analyzer,Usage
2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,174.96,0.002916,eu-north-1,finops-alerter,Usage
2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,29.808,0.029808,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,23.823,0.023823,eu-north-1,datatransfer-eu-north-1,Usage
2026-01-30T00:00:00Z,2026-01-31T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1791,0.083607,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-01-30T00:00:00Z,2026-01-31T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.9674,0.245449,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-01-30T00:00:00Z,2026-01-31T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1223,0.081835,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-01-30T00:00:00Z,2026-01-31T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.0258,0.455356,eu-north-1,db-finops-db-001,Usage
2026-01-30T00:00:00Z,2026-01-31T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1656.87,0.038108,eu-north-1,finops-cur-data-louay,Usage
2026-01-30T00:00:00Z,2026-01-31T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1322.96,0.030428,eu-north-1,finops-logs-louay,Usage
2026-01-30T00:00:00Z,2026-01-31T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,837.87,0.019271,eu-north-1,finops-forgotten-louay,Usage
2026-01-30T00:00:00Z,2026-01-31T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,298.86,0.004981,eu-north-1,finops-collector,Usage
2026-01-30T00:00:00Z,2026-01-31T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,286.5,0.004775,eu-north-1,finops-analyzer,Usage
2026-01-30T00:00:00Z,2026-01-31T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,177.84,0.002964,eu-north-1,finops-alerter,Usage
2026-01-30T00:00:00Z,2026-01-31T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,29.135,0.029135,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-01-30T00:00:00Z,2026-01-31T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,24.567,0.024567,eu-north-1,datatransfer-eu-north-1,Usage
2026-01-31T00:00:00Z,2026-02-01T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.8791,0.064107,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-01-31T00:00:00Z,2026-02-01T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.7523,0.216637,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-01-31T00:00:00Z,2026-02-01T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.5194,0.059863,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-01-31T00:00:00Z,2026-02-01T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.94,0.361273,eu-north-1,db-finops-db-001,Usage
2026-01-31T00:00:00Z,2026-02-01T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1297.43,0.029841,eu-north-1,finops-cur-data-louay,Usage
2026-01-31T00:00:00Z,2026-02-01T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,985.65,0.02267,eu-north-1,finops-logs-louay,Usage
2026-01-31T00:00:00Z,2026-02-01T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,648.83,0.014923,eu-north-1,finops-forgotten-louay,Usage
2026-01-31T00:00:00Z,2026-02-01T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,226.08,0.003768,eu-north-1,finops-collector,Usage
2026-01-31T00:00:00Z,2026-02-01T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,230.4,0.00384,eu-north-1,finops-analyzer,Usage
2026-01-31T00:00:00Z,2026-02-01T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,128.34,0.002139,eu-north-1,finops-alerter,Usage
2026-01-31T00:00:00Z,2026-02-01T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,20.992,0.020992,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-01-31T00:00:00Z,2026-02-01T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,17.736,0.017736,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1695,0.06014,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1995,0.185642,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.6678,0.064142,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.8458,0.36012,eu-north-1,db-finops-db-001,Usage
2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1319.09,0.030339,eu-north-1,finops-cur-data-louay,Usage
2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1003.26,0.023075,eu-north-1,finops-logs-louay,Usage
2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,638.65,0.014689,eu-north-1,finops-forgotten-louay,Usage
2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,210.06,0.003501,eu-north-1,finops-collector,Usage
2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,216.36,0.003606,eu-north-1,finops-analyzer,Usage
2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,134.64,0.002244,eu-north-1,finops-alerter,Usage
2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,23.06,0.02306,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,18.185,0.018185,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-02T00:00:00Z,2026-02-03T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.576,0.091169,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-02T00:00:00Z,2026-02-03T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.6019,0.294597,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-02T00:00:00Z,2026-02-03T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.3503,0.091682,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-02T00:00:00Z,2026-02-03T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.1935,0.501345,eu-north-1,db-finops-db-001,Usage
2026-02-02T00:00:00Z,2026-02-03T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1877.7,0.043187,eu-north-1,finops-cur-data-louay,Usage
2026-02-02T00:00:00Z,2026-02-03T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1348.65,0.031019,eu-north-1,finops-logs-louay,Usage
2026-02-02T00:00:00Z,2026-02-03T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,979.04,0.022518,eu-north-1,finops-forgotten-louay,Usage
2026-02-02T00:00:00Z,2026-02-03T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,310.92,0.005182,eu-north-1,finops-collector,Usage
2026-02-02T00:00:00Z,2026-02-03T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,315.18,0.005253,eu-north-1,finops-analyzer,Usage
2026-02-02T00:00:00Z,2026-02-03T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,186.0,0.0031,eu-north-1,finops-alerter,Usage
2026-02-02T00:00:00Z,2026-02-03T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,32.601,0.032601,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-02T00:00:00Z,2026-02-03T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,27.096,0.027096,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.4608,0.085729,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.3287,0.09046,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.9355,0.0911,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.908,0.525387,eu-north-1,db-finops-db-001,Usage
2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1882.35,0.043294,eu-north-1,finops-cur-data-louay,Usage
2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1374.78,0.03162,eu-north-1,finops-logs-louay,Usage
2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1020.91,0.023481,eu-north-1,finops-forgotten-louay,Usage
2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,312.96,0.005216,eu-north-1,finops-collector,Usage
2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,322.26,0.005371,eu-north-1,finops-analyzer,Usage
2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,184.62,0.003077,eu-north-1,finops-alerter,Usage
2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,32.608,0.032608,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,27.118,0.027118,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-04T00:00:00Z,2026-02-05T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.3816,0.085561,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-04T00:00:00Z,2026-02-05T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.9647,0.086964,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-04T00:00:00Z,2026-02-05T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.879,0.090235,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-04T00:00:00Z,2026-02-05T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.8727,0.486988,eu-north-1,db-finops-db-001,Usage
2026-02-04T00:00:00Z,2026-02-05T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1773.52,0.040791,eu-north-1,finops-cur-data-louay,Usage
2026-02-04T00:00:00Z,2026-02-05T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1410.35,0.032438,eu-north-1,finops-logs-louay,Usage
2026-02-04T00:00:00Z,2026-02-05T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1042.22,0.023971,eu-north-1,finops-forgotten-louay,Usage
2026-02-04T00:00:00Z,2026-02-05T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,327.0,0.00545,eu-north-1,finops-collector,Usage
2026-02-04T00:00:00Z,2026-02-05T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,321.36,0.005356,eu-north-1,finops-analyzer,Usage
2026-02-04T00:00:00Z,2026-02-05T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,184.8,0.00308,eu-north-1,finops-alerter,Usage
2026-02-04T00:00:00Z,2026-02-05T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,29.957,0.029957,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-04T00:00:00Z,2026-02-05T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,27.426,0.027426,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-05T00:00:00Z,2026-02-06T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.2201,0.085552,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-05T00:00:00Z,2026-02-06T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.2582,0.089148,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-05T00:00:00Z,2026-02-06T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1459,0.090951,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-05T00:00:00Z,2026-02-06T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.8372,0.509438,eu-north-1,db-finops-db-001,Usage
2026-02-05T00:00:00Z,2026-02-06T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1775.26,0.040831,eu-north-1,finops-cur-data-louay,Usage
2026-02-05T00:00:00Z,2026-02-06T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1395.83,0.032104,eu-north-1,finops-logs-louay,Usage
2026-02-05T00:00:00Z,2026-02-06T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1074.43,0.024712,eu-north-1,finops-forgotten-louay,Usage
2026-02-05T00:00:00Z,2026-02-06T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,317.58,0.005293,eu-north-1,finops-collector,Usage
2026-02-05T00:00:00Z,2026-02-06T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,314.16,0.005236,eu-north-1,finops-analyzer,Usage
2026-02-05T00:00:00Z,2026-02-06T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,189.6,0.00316,eu-north-1,finops-alerter,Usage
2026-02-05T00:00:00Z,2026-02-06T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,31.265,0.031265,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-05T00:00:00Z,2026-02-06T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,26.896,0.026896,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-06T00:00:00Z,2026-02-07T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.2029,0.08774,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-06T00:00:00Z,2026-02-07T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.7514,0.087205,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-06T00:00:00Z,2026-02-07T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.6926,0.085864,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-06T00:00:00Z,2026-02-07T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.1049,0.485521,eu-north-1,db-finops-db-001,Usage
2026-02-06T00:00:00Z,2026-02-07T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1768.61,0.040678,eu-north-1,finops-cur-data-louay,Usage
2026-02-06T00:00:00Z,2026-02-07T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1330.74,0.030607,eu-north-1,finops-logs-louay,Usage
2026-02-06T00:00:00Z,2026-02-07T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1130.39,0.025999,eu-north-1,finops-forgotten-louay,Usage
2026-02-06T00:00:00Z,2026-02-07T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,322.08,0.005368,eu-north-1,finops-collector,Usage
2026-02-06T00:00:00Z,2026-02-07T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,330.0,0.0055,eu-north-1,finops-analyzer,Usage
2026-02-06T00:00:00Z,2026-02-07T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,189.48,0.003158,eu-north-1,finops-alerter,Usage
2026-02-06T00:00:00Z,2026-02-07T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,30.816,0.030816,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-06T00:00:00Z,2026-02-07T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,25.201,0.025201,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-07T00:00:00Z,2026-02-08T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.7275,0.060564,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-07T00:00:00Z,2026-02-08T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.5141,0.060472,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-07T00:00:00Z,2026-02-08T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.7743,0.062688,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-07T00:00:00Z,2026-02-08T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.079,0.370322,eu-north-1,db-finops-db-001,Usage
2026-02-07T00:00:00Z,2026-02-08T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1230.48,0.028301,eu-north-1,finops-cur-data-louay,Usage
